,post_id,owner_id,comment_id,from_id,text,reply_to_user,reply_to_comment,parents_stack,num_answer,date
297,2001,10045,2002,10045,"Какой же красавец он, а!",,,[],0,1415731264
298,2001,10045,2004,47091359,чёрт запарикованный))),10045.0,2002.0,[],0,1415795848
299,1988,10045,1990,274413,Спасибо ❤️,,,[],0,1414653174
300,1986,10045,1989,10045,"Юра радует, как обычно 8)",,,[],0,1414615976
301,1976,10045,1977,10045,"Хорошо, хорошо-то как!",,,[],0,1413148102
302,1976,10045,1978,47091359,"Типси, чать)",,,[],0,1413181568
303,1967,10045,1968,10045,Хорошо-хорошо! 8),,,[],0,1412512359
304,1949,10045,1957,49104,где красоту поймал?),,,[],0,1410976491
305,1949,10045,1958,10045,"Lyubochka, Карелия!",49104.0,1957.0,[],0,1410979515
306,1949,10045,1959,49104,"[id10045|Даня], да не уж то в PTZ?",10045.0,1958.0,[],0,1410979538
307,1949,10045,1960,10045,"Lyubochka, он родимый.",49104.0,1959.0,[],0,1410982708
308,1937,10045,1938,51243605,Суууупеееррр!!!оч круто!,,,[],0,1408438021
309,1937,10045,1939,1231707,"Косплей ""Приключения Шурика"" :))",,,[],0,1408438906
310,1937,10045,1940,265619644,Где это ты?,,,[],0,1408439633
311,1937,10045,1941,10045,"[id265619644|Evgenia], ""Coupure Art House"".",265619644.0,1940.0,[],0,1408439944
312,1922,10045,1927,2539507,,,,[],0,1407509135
313,1918,10045,1919,699628,Как-то грустно..,,,[],0,1407067044
314,1918,10045,1920,10045,"Не выдумывай, мы здесь самые счастливые и радостные!",,,[],0,1407067779
315,1912,10045,1913,10045,Вот так и нужно плыть!,,,[],0,1405758449
316,1898,10045,1899,1231707,Какое точное описание сербоголды! Омар как в воду глядел,,,[],0,1403673034
317,1898,10045,1902,47091359,"бля, Костя, ржу не могу)))))",,,[],0,1404847480
318,1892,10045,1893,2539507,А теперь представь день +35 xDDDD,,,[],0,1403325004
319,1892,10045,1894,10045,"Я лучше представлю, что это была хорошая шутка!",,,[],0,1403347177
320,1892,10045,1895,219468955,Там рядом тоже дом со стеклянной крышей,,,[],0,1403452389
321,1892,10045,1896,219468955,Я бы хотела тут жить,,,[],0,1403452413
322,1875,10045,1876,10045,"Оооооо, дорогой мой, Бу!",,,[],0,1401291525
323,1875,10045,1877,2539507,РО Ж ДЕ НИ Я!!!,,,[],0,1401612099
324,1872,10045,1873,10045,"О-го-го, Регина, урааааа!",,,[],0,1401289902
325,1872,10045,1874,55326751,"[id10045|Даня], спешл фо ю:)",10045.0,1873.0,[],0,1401289961
326,1870,10045,1871,10045,"Вот спасибо, от души!",,,[],0,1401280789
327,1868,10045,1869,10045,"Ох, какое чудо! Спасибо!",,,[],0,1401275955
328,1865,10045,1866,10045,"Спасибо, Кисонька!",,,[],0,1401271586
329,1865,10045,1867,51243605,🐱🐱🐈,,,[],0,1401272008
330,1862,10045,1863,10045,Красо-,,,[],0,1401259218
331,1861,10045,1864,10045,-тища!,,,[],0,1401259230
332,1858,10045,1859,1231707,"Пожалуй, лайкну этот псто.",,,[],0,1400585692
333,1855,10045,1856,47091359,"""...иди в лес, только там ещё можно найти себя."" (с)",,,[],0,1400286038
334,1851,10045,1852,1071232,Завязывай с такой хуйней…,,,[],0,1399580456
335,1851,10045,1853,10045,"Ой, не знаю, не знаю...",,,[],0,1399580931
336,1851,10045,1854,590343,в натуре завязывай,,,[],0,1400005812
337,1839,10045,1840,10045,Так у нас и будет)),,,[],0,1399070770
338,1834,10045,1835,10045,У Царя начались черепашки!,,,[],0,1399054850
339,1834,10045,1836,150935379,это как это?*))) а на покои когда*?))),,,[],0,1399054882
340,1834,10045,1837,10045,Сначала дела государственные!,,,[],0,1399055013
341,1834,10045,1838,150935379,хахах))))),,,[],0,1399055144
342,1810,10045,1811,10045,"Тебя не узнать, сначала D'n'B, теперь R'n'B 8)",,,[],0,1396066185
343,1810,10045,1812,51243605,"[id10045|Даня], я же многогранная личность 😆",10045.0,1811.0,[],0,1396108579
344,1808,10045,1809,10045,Очень даже...,,,[],0,1395830660
345,1807,10045,1847,55326751,стимулирует:),,,[],0,1399307505
346,1807,10045,1848,10045,"[id55326751|Regina], Ведь правда, так оно и есть...",55326751.0,1847.0,[],0,1399308848
347,1806,10045,1829,211695,Вот она Россия!,,,[],0,1398702461
348,1806,10045,1830,10045,"[id211695|Sofya], любимая Карелия!",211695.0,1829.0,[],0,1398702586
349,1806,10045,1831,211695,"Эх Карелия...давно я там не была. Северный пейзаж особенный, со своих неповторимым характером.",,,[],0,1398702868
350,1791,10045,1792,699628,"А дочь родная уже значит и не дочь, да?! 😟",,,[],0,1393757981
351,1791,10045,1793,10045,"Родная дочь всегда с нами, внутри нас!",,,[],0,1393758819
352,1791,10045,1794,10045,"Тем более, если дочке не будет хватать внимания - всегда есть возможность выложить пост, как она собирает грибы в чудо-лесе! 8)",,,[],0,1393760456
353,1790,10045,1795,2539507,,,,[],0,1393925905
354,1781,10045,1782,10045,Петушки...,,,[],0,1391267863
355,1757,10045,1758,51243605,Кисоньки,,,[],0,1385476674
356,1752,10045,1753,103484747,ой лисаааа,,,[],0,1384142594
357,1752,10045,1764,2539507,ой людииии,,,[],0,1387541849
358,1743,10045,1744,10045,,,,[],0,1383209498
359,1743,10045,1745,10045,B & Y - 4ever!,,,[],0,1383209558
360,1737,10045,1738,10045,Под это нужно яички жарить?,,,[],0,1382912930
361,1737,10045,1739,51243605,"Можно и так,Ога).",,,[],0,1382939440
362,1737,10045,1740,15836711,"если утро, то скорее так)",,,[],0,1383078875
363,1737,10045,1741,10045,"Это скорее, когда ещё только глаза открыл!",,,[],0,1383120613
364,1734,10045,1736,10045,"Не знал, даже бы не подумал, что это Кемикалы. В очередной раз они сменили на протяжении песни несколько стилей как в",,,[],0,1382890041
365,1719,10045,1720,10045,"Я даже успел побывать на съёмке этого танца, на флешмобе!))",,,[],0,1381683905
366,1719,10045,1721,640280,оооуу)))то есть тебя можно увидеть в кадре?))),,,[],0,1381691590
367,1719,10045,1722,10045,"Нет, спасибо, я был со стороны операторов!))",,,[],0,1381738345
368,1714,10045,1715,10045,На такую кисоньку будем ориентироваться?,,,[],0,1381600199
369,1714,10045,1716,51243605,дак да...Вадик же таких советовал,,,[],0,1381600560
370,1714,10045,1717,10045,"Он не советовал, он продавал!))",,,[],0,1381601656
371,1713,10045,1724,151081937,убил хача-убей пидараса,,,[],0,1381788640
372,1710,10045,1711,10045,"Вот только словосочетание ""миленькая музыка"" приходит на ум))",,,[],0,1381319636
373,1707,10045,1708,10045,"Ох, святые из Бундока, вновь эта лисичка!))",,,[],0,1381221214
374,1697,10045,1703,51243605,Тут и кисонька есть!!!,,,[],0,1381154004
375,1697,10045,1704,10045,Кисоньки теперь везде!,,,[],0,1381154255
376,1671,10045,1672,9307901,Не слушай репчину,,,[],0,1378733885
377,1671,10045,1673,10045,Ровно всё!,9307901.0,1672.0,[],0,1379105351
378,1665,10045,1666,10045,"Потихонечку, помаленечку...",,,[],0,1377955312
379,1657,10045,1658,10045,"Ты думал о нас, когда постил это?",,,[],0,1377588951
380,1657,10045,1659,308620,я всегда думаю о нас!,,,[],0,1377588979
381,1651,10045,1655,10045,"Вот это, действительно круто! Давно такого не было.",,,[],0,1377463305
382,1618,10045,1621,10045,Всё будет Coca-Cola!,,,[],0,1376419160
383,1618,10045,1622,2539507,Все хотят со мной сфоткаться? xD,,,[],0,1376450912
384,1618,10045,1623,10045,"Надеюсь, что нет!))",,,[],0,1376485117
385,1618,10045,1624,2539507,"Правильно, эксклюзив.",,,[],0,1376496613
386,1618,10045,1625,1231707,жопочники,,,[],0,1376496641
387,1618,10045,1627,2539507,Рюмочечечка,,,[],0,1376537116
388,1618,10045,1628,1231707,Как много Че xD,,,[],0,1376542417
389,1615,10045,1626,2539507,,,,[],0,1376496714
390,1608,10045,1609,10045,"Признаю, доказательство неопровержимо!))",,,[],0,1375776503
391,1605,10045,1606,10045,Ееееее!,,,[],0,1375432564
392,1587,10045,1588,10045,Опачки!,,,[],0,1374664336
393,1583,10045,1584,10045,Старое доброе. Дед ещё в седле)),,,[],0,1373846958
